,Fp1,F7,O2,P4,FC6,F8,PO4,AF8
Fp1,0.8267090620031796,0.0,0.0,0.0,0.0,0.0,0.0,0.17329093799682035
F7,0.0,0.8699861687413555,0.0,0.0,0.13001383125864455,0.0,0.0,0.0
O2,0.0,0.0,0.5260170293282876,0.06622516556291391,0.2043519394512772,0.17786187322611163,0.0,0.02554399243140965
P4,0.0,0.0,0.06962663975782038,0.58627648839556,0.07971745711402624,0.20383451059535823,0.0,0.060544904137235116
FC6,0.0,0.0780608052588332,0.17584223500410848,0.06327033689400165,0.5587510271158587,0.12407559572719803,0.0,0.0
F8,0.0,0.0,0.11976439790575916,0.12827225130890052,0.0975130890052356,0.6151832460732984,0.0,0.03926701570680628
PO4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.13142174432497014,0.0,0.02986857825567503,0.07168458781362007,0.0,0.07168458781362007,0.0,0.6953405017921147
