,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.20987654320987653,0.0,0.2222222222222222,0.16049382716049382,0.06172839506172839,0.2222222222222222,0.0,0.12345679012345678
frontalpole-rh,0.0,0.5897435897435898,0.0,0.0,0.10256410256410256,0.0,0.3076923076923077,0.0
fusiform-rh,0.15,0.0,0.225,0.125,0.10833333333333334,0.225,0.016666666666666666,0.15
inferiortemporal-rh,0.21739130434782608,0.0,0.2318840579710145,0.21739130434782608,0.014492753623188406,0.2318840579710145,0.0,0.08695652173913043
insula-rh,0.04,0.08,0.14666666666666667,0.0,0.26666666666666666,0.14666666666666667,0.14666666666666667,0.17333333333333334
parahippocampal-rh,0.15,0.0,0.225,0.125,0.10833333333333334,0.225,0.016666666666666666,0.15
rostralanteriorcingulate-lh,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.0,0.40476190476190477,0.047619047619047616
rostralanteriorcingulate-rh,0.09876543209876543,0.0,0.19753086419753085,0.04938271604938271,0.18518518518518517,0.19753086419753085,0.04938271604938271,0.2222222222222222
