,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.5753424657534246,0.0,0.0,0.1232876712328767,0.11643835616438356,0.0,0.04794520547945205,0.136986301369863
frontalpole-lh,0.0,0.5864661654135338,0.0,0.0,0.0,0.2556390977443609,0.15789473684210525,0.0
frontalpole-rh,0.0,0.0,0.33573141486810554,0.0,0.24940047961630696,0.27577937649880097,0.13908872901678657,0.0
insula-rh,0.17194570135746606,0.0,0.0,0.5882352941176471,0.2398190045248869,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0677361853832442,0.0,0.19073083778966132,0.09090909090909091,0.39037433155080214,0.15508021390374332,0.10160427807486631,0.0035650623885918
medialorbitofrontal-rh,0.0,0.0752212389380531,0.25442477876106195,0.0,0.18805309734513273,0.36283185840707965,0.11946902654867257,0.0
rostralanteriorcingulate-rh,0.03314917127071823,0.06906077348066299,0.16574585635359115,0.0,0.15193370165745856,0.15469613259668508,0.425414364640884,0.0
temporalpole-rh,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
