,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.26707132018209406,0.20030349013657056,0.0,0.19726858877086495,0.0,0.013657056145675266,0.1669195751138088,0.15477996965098634
frontalpole-rh,0.20443740095087162,0.3011093502377179,0.0,0.1901743264659271,0.0,0.0,0.15055467511885895,0.1537242472266244
isthmuscingulate-rh,0.0,0.0,0.4731457800511509,0.0,0.24552429667519182,0.2813299232736573,0.0,0.0
medialorbitofrontal-rh,0.1948249619482496,0.1841704718417047,0.0,0.2663622526636225,0.0,0.0,0.167427701674277,0.1872146118721461
parahippocampal-lh,0.0,0.0,0.2804878048780488,0.0,0.45121951219512196,0.2682926829268293,0.0,0.0
parahippocampal-rh,0.027989821882951654,0.0,0.27989821882951654,0.0,0.2340966921119593,0.44783715012722647,0.010178117048346057,0.0
rostralanteriorcingulate-lh,0.19557195571955718,0.17158671586715868,0.0,0.2029520295202952,0.0,0.0036900369003690036,0.25830258302583026,0.16789667896678967
rostralanteriorcingulate-rh,0.17636022514071295,0.1669793621013133,0.0,0.21200750469043153,0.0,0.0,0.1651031894934334,0.2795497185741088
