,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12987012987012986,0.12987012987012986,0.12554112554112554,0.12554112554112554,0.12987012987012986,0.12121212121212122,0.12554112554112554,0.11255411255411256
parsopercularis-lh,0.12987012987012986,0.12987012987012986,0.12554112554112554,0.12554112554112554,0.12987012987012986,0.12121212121212122,0.12554112554112554,0.11255411255411256
parstriangularis-rh,0.12987012987012986,0.12987012987012986,0.12554112554112554,0.12554112554112554,0.12987012987012986,0.12121212121212122,0.12554112554112554,0.11255411255411256
postcentral-rh,0.12946428571428573,0.12946428571428573,0.125,0.125,0.12946428571428573,0.12053571428571429,0.125,0.11607142857142858
rostralmiddlefrontal-lh,0.12987012987012986,0.12987012987012986,0.12554112554112554,0.12554112554112554,0.12987012987012986,0.12121212121212122,0.12554112554112554,0.11255411255411256
rostralmiddlefrontal-rh,0.12669683257918551,0.12669683257918551,0.12669683257918551,0.12669683257918551,0.12669683257918551,0.12217194570135746,0.12669683257918551,0.11764705882352941
superiortemporal-lh,0.12946428571428573,0.12946428571428573,0.125,0.125,0.12946428571428573,0.12053571428571429,0.125,0.11607142857142858
superiortemporal-rh,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12077294685990338
