,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.19215686274509805,0.09411764705882353,0.19215686274509805,0.13333333333333333,0.09411764705882353,0.09411764705882353,0.09411764705882353,0.10588235294117647
inferiorparietal-rh,0.12060301507537688,0.16080402010050251,0.11055276381909548,0.15577889447236182,0.15577889447236182,0.1507537688442211,0.1457286432160804,0.0
parsopercularis-lh,0.19753086419753085,0.09053497942386832,0.19753086419753085,0.13168724279835392,0.09053497942386832,0.09053497942386832,0.09053497942386832,0.1111111111111111
parstriangularis-rh,0.14285714285714285,0.13445378151260504,0.13445378151260504,0.16806722689075632,0.13025210084033614,0.12605042016806722,0.12184873949579832,0.04201680672268908
rostralmiddlefrontal-rh,0.12060301507537688,0.16080402010050251,0.11055276381909548,0.15577889447236182,0.15577889447236182,0.1507537688442211,0.1457286432160804,0.0
superiorparietal-rh,0.12060301507537688,0.1507537688442211,0.11055276381909548,0.1507537688442211,0.1507537688442211,0.17587939698492464,0.1407035175879397,0.0
superiortemporal-lh,0.12307692307692308,0.15384615384615385,0.11282051282051282,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.14871794871794872,0.0
supramarginal-lh,0.2903225806451613,0.0,0.3010752688172043,0.10752688172043011,0.0,0.0,0.0,0.3010752688172043
