,bankssts-rh,cuneus-lh,fusiform-rh,inferiortemporal-rh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.6557377049180327,0.22950819672131148,0.11475409836065574,0.0,0.0,0.0,0.0,0.0
cuneus-lh,0.31683168316831684,0.5841584158415841,0.0,0.0,0.09900990099009901,0.0,0.0,0.0
fusiform-rh,0.04950495049504951,0.0,0.45544554455445546,0.1485148514851485,0.0,0.0891089108910891,0.04950495049504951,0.2079207920792079
inferiortemporal-rh,0.0,0.0,0.10830324909747292,0.33212996389891697,0.05776173285198556,0.11552346570397112,0.18772563176895307,0.19855595667870035
insula-lh,0.0,0.08484848484848485,0.0,0.07272727272727272,0.37575757575757573,0.24848484848484848,0.13333333333333333,0.08484848484848485
lingual-lh,0.0,0.0,0.08620689655172414,0.11206896551724138,0.1939655172413793,0.3922413793103448,0.11206896551724138,0.10344827586206896
parahippocampal-lh,0.0,0.0,0.02654867256637168,0.22123893805309736,0.11504424778761062,0.13274336283185842,0.26991150442477874,0.2345132743362832
parahippocampal-rh,0.0,0.0,0.13138686131386862,0.1897810218978102,0.06569343065693431,0.0948905109489051,0.20437956204379562,0.31386861313868614
