,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.4489795918367347,0.2193877551020408,0.07653061224489796,0.0,0.14285714285714285,0.05612244897959184,0.0,0.05612244897959184
frontalpole-rh,0.1574468085106383,0.3659574468085106,0.1702127659574468,0.0,0.15319148936170213,0.02553191489361702,0.02553191489361702,0.10212765957446808
medialorbitofrontal-rh,0.06403940886699508,0.21674876847290642,0.3054187192118227,0.0,0.23645320197044334,0.029556650246305417,0.0049261083743842365,0.14285714285714285
pericalcarine-rh,0.0,0.0,0.0,0.8533333333333334,0.0,0.14666666666666667,0.0,0.0
rostralanteriorcingulate-rh,0.11650485436893204,0.1941747572815534,0.2524271844660194,0.0,0.2961165048543689,0.0,0.0,0.1407766990291262
superiorparietal-rh,0.13402061855670103,0.08247422680412371,0.061855670103092786,0.10309278350515463,0.0,0.6185567010309279,0.0,0.0
temporalpole-rh,0.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.8769230769230769,0.06153846153846154
transversetemporal-rh,0.05521472392638037,0.15950920245398773,0.17791411042944785,0.0,0.1656441717791411,0.0,0.049079754601226995,0.39263803680981596
