,Fp1,TP9,TP10,FT10,Fp2,PO4,PO8,AF8
Fp1,0.29,0.0,0.18,0.0,0.28,0.25,0.0,0.0
TP9,0.0,0.2696629213483146,0.0,0.29213483146067415,0.0,0.011235955056179775,0.25842696629213485,0.16853932584269662
TP10,0.25757575757575757,0.0,0.24242424242424243,0.0,0.25757575757575757,0.24242424242424243,0.0,0.0
FT10,0.0,0.2524271844660194,0.0,0.33980582524271846,0.0,0.009708737864077669,0.2524271844660194,0.14563106796116504
Fp2,0.29,0.0,0.18,0.0,0.28,0.25,0.0,0.0
PO4,0.27835051546391754,0.0,0.18556701030927836,0.0,0.27835051546391754,0.25773195876288657,0.0,0.0
PO8,0.0,0.2717391304347826,0.0,0.29347826086956524,0.0,0.0,0.2717391304347826,0.16304347826086957
AF8,0.0,0.2542372881355932,0.0,0.2542372881355932,0.0,0.01694915254237288,0.23728813559322035,0.23728813559322035
