,Fz,P3,P1,P5,PO3,PO4,PO8,AF8
Fz,0.2003701989819528,0.00925497454881999,0.18324849606663582,0.16844053678852383,0.14807959278111985,0.18093475242943083,0.0009254974548819991,0.10874595094863489
P3,0.014833127317676144,0.5723114956736712,0.0,0.0,0.0,0.029666254635352288,0.3226205191594561,0.06056860321384425
P1,0.16988416988416988,0.0,0.19519519519519518,0.1793221793221793,0.16344916344916344,0.16044616044616045,0.014157014157014158,0.11754611754611755
P5,0.15622389306599832,0.0004177109440267335,0.1783625730994152,0.1946532999164578,0.17543859649122806,0.14578111946532998,0.024644945697577275,0.12447786131996658
PO3,0.14435237679895332,0.0,0.1718273004797209,0.18578281726995202,0.20497165285651983,0.13257740950719582,0.030963802878325338,0.12952464020933274
PO4,0.18496827720839434,0.016593460224499756,0.17618350414836506,0.16105417276720352,0.1386041971693509,0.2127867252318204,0.0,0.10980966325036604
PO8,0.0029644268774703555,0.2440711462450593,0.03458498023715415,0.06422924901185771,0.08102766798418973,0.0,0.4407114624505929,0.1324110671936759
AF8,0.12409886714727085,0.025231719876416064,0.14572605561277033,0.15653964984552007,0.15550978372811536,0.12255406797116375,0.06333676622039135,0.2070030895983522
