,Fp1,TP10,Fp2,AFz,F1,PO8,FT8,AF8
Fp1,0.48148148148148145,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.23333333333333334,0.0,0.0,0.24444444444444444,0.25555555555555554,0.044444444444444446,0.2222222222222222
Fp2,0.48148148148148145,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.21,0.0,0.0,0.24,0.26,0.06,0.23
PO8,0.0,0.168,0.0,0.0,0.192,0.328,0.048,0.264
FT8,0.0,0.08333333333333333,0.0,0.0,0.20833333333333334,0.25,0.20833333333333334,0.25
AF8,0.0,0.1650485436893204,0.0,0.0,0.1941747572815534,0.2912621359223301,0.05825242718446602,0.2912621359223301
