,Fp1,TP10,Fp2,AFz,F1,PO8,FT8,AF8
Fp1,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222
TP10,0.0,0.5394736842105263,0.0,0.0,0.17105263157894737,0.2894736842105263,0.0,0.0
Fp2,0.02857142857142857,0.0,0.4,0.37142857142857144,0.0,0.0,0.08571428571428572,0.11428571428571428
AFz,0.030303030303030304,0.0,0.3939393939393939,0.36363636363636365,0.0,0.0,0.09090909090909091,0.12121212121212122
F1,0.0,0.35,0.0,0.0,0.3,0.35,0.0,0.0
PO8,0.0,0.40350877192982454,0.0,0.0,0.22807017543859648,0.3684210526315789,0.0,0.0
FT8,0.0625,0.0,0.25,0.25,0.0,0.0,0.1875,0.25
AF8,0.05555555555555555,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.16666666666666666,0.2222222222222222
