,Fz,P3,P1,P5,PO3,PO4,PO8,AF8
Fz,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
P3,0.11538461538461539,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.017543859649122806,0.0,0.19298245614035087,0.21052631578947367,0.21052631578947367,0.0,0.17543859649122806,0.19298245614035087
P5,0.015151515151515152,0.0,0.18181818181818182,0.21212121212121213,0.22727272727272727,0.0,0.16666666666666666,0.19696969696969696
PO3,0.012987012987012988,0.0,0.15584415584415584,0.19480519480519481,0.3246753246753247,0.0,0.14285714285714285,0.16883116883116883
PO4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.16981132075471697,0.20754716981132076,0.22641509433962265,0.0,0.18867924528301888,0.20754716981132076
AF8,0.0,0.0,0.18032786885245902,0.21311475409836064,0.22950819672131148,0.0,0.18032786885245902,0.19672131147540983
