,Fp1,TP10,Fp2,AFz,F1,PO8,FT8,AF8
Fp1,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.0,0.0
TP10,0.022900763358778626,0.33587786259541985,0.0,0.05343511450381679,0.25190839694656486,0.33587786259541985,0.0,0.0
Fp2,0.06818181818181818,0.022727272727272728,0.2727272727272727,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.2727272727272727,0.2727272727272727
AFz,0.10256410256410256,0.23076923076923078,0.0,0.20512820512820512,0.23076923076923078,0.23076923076923078,0.0,0.0
F1,0.027522935779816515,0.3119266055045872,0.0,0.06422018348623854,0.28440366972477066,0.3119266055045872,0.0,0.0
PO8,0.022900763358778626,0.33587786259541985,0.0,0.05343511450381679,0.25190839694656486,0.33587786259541985,0.0,0.0
FT8,0.022988505747126436,0.0,0.14942528735632185,0.011494252873563218,0.0,0.0,0.4367816091954023,0.3793103448275862
AF8,0.025,0.0,0.1625,0.0125,0.0,0.0,0.4125,0.3875
