,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,transversetemporal-rh
caudalanteriorcingulate-lh,0.4155844155844156,0.004329004329004329,0.2178932178932179,0.0,0.0836940836940837,0.19913419913419914,0.011544011544011544,0.06782106782106782
frontalpole-lh,0.010512483574244415,0.5413929040735874,0.13797634691195795,0.0,0.12483574244415244,0.06701708278580815,0.11826544021024968,0.0
frontalpole-rh,0.18240469208211144,0.06275659824046921,0.3296187683284457,0.0,0.1436950146627566,0.21173020527859238,0.010557184750733138,0.05923753665689149
parahippocampal-rh,0.0,0.0,0.0,0.9688013136288999,0.0,0.031198686371100164,0.0,0.0
rostralanteriorcingulate-lh,0.0862663906142167,0.06556245686680469,0.1746031746031746,0.0,0.4168391994478951,0.10144927536231885,0.11456176673567978,0.04071773636991028
rostralanteriorcingulate-rh,0.17532467532467533,0.03571428571428571,0.22792207792207791,0.014285714285714285,0.09220779220779221,0.38506493506493505,0.00974025974025974,0.05974025974025974
rostralmiddlefrontal-lh,0.01598173515981735,0.1050228310502283,0.023972602739726026,0.0,0.1906392694063927,0.019406392694063926,0.6426940639269406,0.00228310502283105
transversetemporal-rh,0.11989795918367346,0.0,0.13137755102040816,0.0,0.06760204081632654,0.11989795918367346,0.0,0.5612244897959183
