,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.7350199733688415,0.12516644474034622,0.11051930758988016,0.0,0.0,0.009320905459387484,0.0,0.019973368841544607
caudalanteriorcingulate-lh,0.08752327746741155,0.4618249534450652,0.3715083798882682,0.0,0.0,0.07914338919925512,0.0,0.0
caudalanteriorcingulate-rh,0.08293612964728313,0.3651096282173499,0.48141086749285034,0.0,0.0,0.07054337464251668,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,0.31909028256374916,0.24534803583735354,0.002067539627842867,0.14610613370089592,0.28738800827015853
frontalpole-rh,0.0,0.0,0.0,0.23037323037323038,0.40540540540540543,0.0006435006435006435,0.13063063063063063,0.23294723294723294
parahippocampal-rh,0.010767160161507403,0.11709286675639301,0.10497981157469717,0.0013458950201884253,0.004037685060565276,0.7617765814266487,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.18992932862190812,0.18374558303886926,0.0,0.4134275618374558,0.21289752650176677
rostralanteriorcingulate-rh,0.010698552548772814,0.0,0.0,0.26935179358086847,0.22844556324732537,0.0,0.14977973568281938,0.34172435494021397
