,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-rh,0.5714285714285714,0.0,0.0,0.20168067226890757,0.025210084033613446,0.0,0.18487394957983194,0.01680672268907563
frontalpole-lh,0.0,0.3605150214592275,0.24892703862660945,0.0,0.07296137339055794,0.1459227467811159,0.07296137339055794,0.09871244635193133
frontalpole-rh,0.0,0.25287356321839083,0.3065134099616858,0.0,0.12643678160919541,0.18007662835249041,0.08812260536398467,0.04597701149425287
medialorbitofrontal-lh,0.1564245810055866,0.0,0.0,0.46368715083798884,0.16759776536312848,0.1340782122905028,0.0111731843575419,0.0670391061452514
rostralanteriorcingulate-lh,0.00390625,0.0859375,0.15234375,0.109375,0.35546875,0.23046875,0.0625,0.0
rostralanteriorcingulate-rh,0.0,0.1348314606741573,0.1760299625468165,0.08239700374531835,0.1760299625468165,0.31835205992509363,0.10112359550561797,0.011235955056179775
temporalpole-lh,0.1,0.12777777777777777,0.16666666666666666,0.0,0.06666666666666667,0.15555555555555556,0.35555555555555557,0.027777777777777776
temporalpole-rh,0.03571428571428571,0.16964285714285715,0.07142857142857142,0.11607142857142858,0.0,0.0,0.026785714285714284,0.5803571428571429
