,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.4124087591240876,0.0,0.11313868613138686,0.06934306569343066,0.13503649635036497,0.09854014598540146,0.040145985401459854,0.13138686131386862
frontalpole-rh,0.0,0.9178082191780822,0.0,0.0,0.0273972602739726,0.0,0.0,0.0547945205479452
insula-rh,0.10344827586206896,0.0,0.36015325670498083,0.18007662835249041,0.019157088122605363,0.22988505747126436,0.0,0.10727969348659004
isthmuscingulate-rh,0.060498220640569395,0.0,0.17437722419928825,0.5480427046263345,0.0,0.21708185053380782,0.0,0.0
medialorbitofrontal-lh,0.21243523316062177,0.010362694300518135,0.02072538860103627,0.0,0.47150259067357514,0.0,0.0,0.2849740932642487
parahippocampal-rh,0.07260726072607261,0.0,0.21122112211221122,0.21122112211221122,0.006600660066006601,0.43564356435643564,0.0,0.0627062706270627
parsorbitalis-rh,0.06875,0.0,0.0,0.0,0.0,0.0,0.86875,0.0625
rostralanteriorcingulate-lh,0.13432835820895522,0.014925373134328358,0.09328358208955224,0.0,0.23134328358208955,0.055970149253731345,0.029850746268656716,0.44029850746268656
