,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-rh,parahippocampal-rh,posteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.13636363636363635,0.15151515151515152,0.12121212121212122,0.13636363636363635,0.0
frontalpole-lh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.13636363636363635,0.15151515151515152,0.12121212121212122,0.13636363636363635,0.0
frontalpole-rh,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.13114754098360656,0.13114754098360656,0.0
insula-lh,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.16981132075471697,0.1320754716981132,0.18867924528301888,0.11320754716981132,0.0
medialorbitofrontal-rh,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.13636363636363635,0.15151515151515152,0.12121212121212122,0.13636363636363635,0.0
parahippocampal-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1702127659574468,0.1276595744680851,0.2127659574468085,0.10638297872340426,0.0
posteriorcingulate-rh,0.15625,0.15625,0.15625,0.125,0.15625,0.109375,0.140625,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
