,Fp1,Fz,P8,TP10,AF7,PO8,P6,TP8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.24969097651421507,0.0,0.25092707045735474,0.24907292954264523,0.25030902348578493
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.24969249692496925,0.0,0.25153751537515373,0.24846248462484624,0.25030750307503075
P6,0.0,0.0,0.0,0.24984500929944203,0.0,0.2504649721016739,0.24922504649721017,0.2504649721016739
TP8,0.0,0.0,0.0,0.24969249692496925,0.0,0.25153751537515373,0.24846248462484624,0.25030750307503075
