,Fp1,Fz,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.6723940435280642,0.06529209621993128,0.0,0.029018709431080564,0.027491408934707903,0.02787323405880107,0.027109583810614738,0.1508209240168003
Fz,0.08062977099236641,0.9193702290076335,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.9493457154917687,0.0,0.0,0.0,0.0,0.05065428450823132
TP10,0.008466297622924128,0.0,0.0,0.25094974492564853,0.24769347660913926,0.24693368066862043,0.24595680017366764,0.0
PO8,0.008010391859709894,0.0,0.0,0.24702316518726997,0.2498376271920329,0.24767265641913835,0.2474561593418489,0.0
P6,0.008128319063617644,0.0,0.0,0.24666738918391676,0.24796792023409558,0.2500270943968787,0.24720927712149127,0.0
TP8,0.007901288018183785,0.0,0.0,0.24537287585236497,0.24818703322870442,0.24807879640653752,0.25046000649420935,0.0
AF8,0.18482309124767227,0.0,0.05540037243947858,0.0,0.0,0.0,0.0,0.7597765363128491
