,Fp1,Fz,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.813953488372093,0.0,0.0,0.0,0.0,0.18604651162790697
TP10,0.0,0.0,0.0,0.2542901716068643,0.25117004680187205,0.25,0.24453978159126366,0.0
PO8,0.0,0.0,0.0,0.2526480972930561,0.2518634758728913,0.25029423303256176,0.24519419380149077,0.0
P6,0.0,0.0,0.0,0.2520644907589461,0.25167125442390875,0.25088478175383405,0.24537947306331104,0.0
TP8,0.0,0.0,0.0,0.24990067540723082,0.24990067540723082,0.24950337703615416,0.2506952721493842,0.0
AF8,0.0,0.0,0.3430232558139535,0.0,0.0,0.0,0.0,0.6569767441860465
