,Fp1,P8,TP10,F8,PO8,P6,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.2541371158392435,0.0,0.25059101654846333,0.24822695035460993,0.2470449172576832,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.24532710280373832,0.0,0.2558411214953271,0.24649532710280375,0.2523364485981308,0.0
P6,0.0,0.0,0.24761904761904763,0.0,0.2511904761904762,0.25,0.2511904761904762,0.0
TP8,0.0,0.0,0.24439197166469895,0.0,0.2550177095631641,0.24675324675324675,0.2538370720188902,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
