,Fp1,P8,TP10,F8,PO8,P6,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.250814332247557,0.0,0.251900108577633,0.247557003257329,0.249728555917481,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.25,0.0,0.2532608695652174,0.2467391304347826,0.25,0.0
P6,0.0,0.0,0.25109170305676853,0.0,0.25,0.25109170305676853,0.24781659388646288,0.0
TP8,0.0,0.0,0.25,0.0,0.25219298245614036,0.24671052631578946,0.25109649122807015,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
