,Fp1,Fz,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.5673249551166966,0.0,0.0,0.0,0.0,0.0,0.0,0.4326750448833034
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.24545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.7545454545454545
