,Fp1,Fz,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.5427807486631016,0.4572192513368984,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.1951501154734411,0.8048498845265589,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.25059952038369304,0.24940047961630696,0.24940047961630696,0.25059952038369304,0.0
PO8,0.0,0.0,0.0,0.2491103202846975,0.25029655990510086,0.2491103202846975,0.2514827995255042,0.0
P6,0.0,0.0,0.0,0.25059665871121717,0.2494033412887828,0.2494033412887828,0.25059665871121717,0.0
TP8,0.0,0.0,0.0,0.2497027348394768,0.2497027348394768,0.2497027348394768,0.25089179548156954,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
