,Fp1,Fz,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.6024464831804281,0.0,0.0,0.0,0.0,0.39755351681957185
TP10,0.0,0.0,0.0,0.2687224669603524,0.2422907488986784,0.24669603524229075,0.2422907488986784,0.0
PO8,0.0,0.0,0.0,0.2511415525114155,0.2496194824961948,0.2511415525114155,0.2480974124809741,0.0
P6,0.0,0.0,0.0,0.25263157894736843,0.24812030075187969,0.2511278195488722,0.24812030075187969,0.0
TP8,0.0,0.0,0.0,0.25267993874425726,0.24655436447166923,0.24961715160796324,0.25114854517611024,0.0
AF8,0.0,0.0,0.35106382978723405,0.0,0.0,0.0,0.0,0.648936170212766
