,Fp1,Fz,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.2502903600464576,0.24912891986062718,0.2502903600464576,0.2502903600464576,0.0
PO8,0.0,0.0,0.0,0.24897959183673468,0.24956268221574343,0.25072886297376096,0.25072886297376096,0.0
P6,0.0,0.0,0.0,0.24840394660475915,0.248984329657574,0.2524666279744631,0.2501450957632037,0.0
TP8,0.0,0.0,0.0,0.24869565217391304,0.2492753623188406,0.2515942028985507,0.25043478260869567,0.0
AF8,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.993421052631579
