,Fp1,F7,Pz,F8,Fp2,AF7,P1,AF8
Fp1,0.22857142857142856,0.05714285714285714,0.0,0.009523809523809525,0.19047619047619047,0.1619047619047619,0.19047619047619047,0.1619047619047619
F7,0.03463203463203463,0.3116883116883117,0.03896103896103896,0.021645021645021644,0.11255411255411256,0.2077922077922078,0.2727272727272727,0.0
Pz,0.0,0.06060606060606061,0.5555555555555556,0.31313131313131315,0.0,0.0,0.005050505050505051,0.06565656565656566
F8,0.0,0.047619047619047616,0.43537414965986393,0.4217687074829932,0.0,0.0,0.0,0.09523809523809523
Fp2,0.1111111111111111,0.11616161616161616,0.0,0.0,0.23737373737373738,0.22727272727272727,0.24242424242424243,0.06565656565656566
AF7,0.07142857142857142,0.16541353383458646,0.0,0.0,0.17669172932330826,0.2706766917293233,0.2781954887218045,0.03759398496240601
P1,0.05486284289276808,0.14713216957605985,0.0,0.0,0.12219451371571072,0.18453865336658354,0.45885286783042395,0.032418952618453865
AF8,0.14150943396226415,0.0,0.14150943396226415,0.1509433962264151,0.10377358490566038,0.07547169811320754,0.10377358490566038,0.2830188679245283
