,Fp1,FC5,TP10,C4,Fp2,F5,FC4,FT8
Fp1,0.29064039408866993,0.0,0.0,0.0,0.29064039408866993,0.27586206896551724,0.14285714285714285,0.0
FC5,0.0,0.31297709923664124,0.16793893129770993,0.22137404580152673,0.0,0.0,0.0,0.29770992366412213
TP10,0.0,0.25287356321839083,0.2413793103448276,0.25287356321839083,0.0,0.0,0.0,0.25287356321839083
C4,0.0,0.27102803738317754,0.19626168224299065,0.2616822429906542,0.0,0.0,0.0,0.27102803738317754
Fp2,0.2772727272727273,0.0,0.0,0.0,0.30454545454545456,0.2863636363636364,0.1318181818181818,0.0
F5,0.2702702702702703,0.0,0.0,0.0,0.30180180180180183,0.2972972972972973,0.13063063063063063,0.0
FC4,0.25217391304347825,0.0,0.0,0.0,0.25217391304347825,0.25217391304347825,0.24347826086956523,0.0
FT8,0.0,0.3106060606060606,0.16666666666666666,0.2196969696969697,0.0,0.0,0.0,0.30303030303030304
