,Fp1,F7,Pz,F8,Fp2,AF7,P1,AF8
Fp1,0.2386533134455572,0.06285957809503516,0.039846580012785,0.0332409972299169,0.22203281483059875,0.17153206903899423,0.04410824632431281,0.18772640102279992
F7,0.09090909090909091,0.34551495016611294,0.060102688009664756,0.042585321655089096,0.10691633947447901,0.16913319238900634,0.10087586831772878,0.08396254907882815
Pz,0.0726923076923077,0.08076923076923077,0.3869230769230769,0.1576923076923077,0.055,0.061153846153846156,0.07884615384615384,0.10692307692307693
F8,0.07268518518518519,0.06666666666666667,0.19074074074074074,0.44907407407407407,0.06944444444444445,0.026851851851851852,0.06851851851851852,0.056018518518518516
Fp2,0.22106604374601826,0.07241452537693778,0.029942662985771928,0.03100445954555107,0.24187725631768953,0.17540879167551496,0.047568485878105755,0.1807177744744107
AF7,0.17352376891920698,0.11831166062673204,0.034107866126625454,0.012150927307610318,0.178213600511618,0.27137070986996376,0.06267320400767427,0.14964826263056918
P1,0.08533653846153846,0.1330128205128205,0.08173076923076923,0.058493589743589744,0.09254807692307693,0.1201923076923077,0.35376602564102566,0.07491987179487179
AF8,0.19486607142857143,0.0609375,0.06294642857142857,0.02857142857142857,0.18816964285714285,0.15267857142857144,0.0390625,0.2727678571428571
