,Fp1,F7,TP10,FT10,F4,Fp2,AF7,F6
Fp1,0.17229729729729729,0.15878378378378377,0.16554054054054054,0.0,0.16216216216216217,0.17567567567567569,0.16554054054054054,0.0
F7,0.14878892733564014,0.18339100346020762,0.17301038062283736,0.0,0.17301038062283736,0.1522491349480969,0.1695501730103806,0.0
TP10,0.15,0.18,0.17333333333333334,0.0,0.17333333333333334,0.15333333333333332,0.17,0.0
FT10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
F4,0.14965986394557823,0.18027210884353742,0.17346938775510204,0.0,0.17346938775510204,0.15306122448979592,0.17006802721088435,0.0
Fp2,0.16778523489932887,0.1610738255033557,0.16778523489932887,0.0,0.1644295302013423,0.17114093959731544,0.16778523489932887,0.0
AF7,0.1505016722408027,0.17725752508361203,0.17391304347826086,0.0,0.17391304347826086,0.15384615384615385,0.1705685618729097,0.0
F6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
