,Fp1,F7,Pz,F8,Fp2,AF7,P1,AF8
Fp1,0.24180327868852458,0.13524590163934427,0.0,0.0,0.24180327868852458,0.07377049180327869,0.14754098360655737,0.1598360655737705
F7,0.17587939698492464,0.20100502512562815,0.0,0.0,0.18090452261306533,0.12562814070351758,0.1658291457286432,0.1507537688442211
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.244,0.136,0.0,0.0,0.244,0.076,0.144,0.156
AF7,0.15503875968992248,0.20930232558139536,0.0,0.0,0.16279069767441862,0.21705426356589147,0.13953488372093023,0.11627906976744186
P1,0.19148936170212766,0.16489361702127658,0.0,0.0,0.19148936170212766,0.0851063829787234,0.18617021276595744,0.18085106382978725
AF8,0.2,0.15135135135135136,0.0,0.0,0.2,0.07027027027027027,0.17297297297297298,0.20540540540540542
