,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.2857142857142857,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0
Pz,0.0,0.6697247706422018,0.0,0.0,0.0,0.0,0.0,0.3302752293577982
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.07547169811320754,0.0,0.0,0.0,0.0,0.5471698113207547,0.37735849056603776,0.0
CPz,0.08888888888888889,0.0,0.0,0.0,0.0,0.4666666666666667,0.4444444444444444,0.0
TP8,0.0,0.5070422535211268,0.0,0.0,0.0,0.0,0.0,0.49295774647887325
