,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.4864864864864865,0.0,0.0,0.5135135135135135,0.0,0.0,0.0,0.0
P7,0.0,0.5111111111111111,0.0,0.0,0.044444444444444446,0.4444444444444444,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.17592592592592593,0.0,0.0,0.8240740740740741,0.0,0.0,0.0,0.0
AF7,0.0,0.375,0.0,0.0,0.25,0.375,0.0,0.0
POz,0.0,0.4883720930232558,0.0,0.0,0.046511627906976744,0.46511627906976744,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
