,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.3191489361702128,0.0,0.0,0.3404255319148936,0.0,0.0,0.3404255319148936,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.25862068965517243,0.0,0.0,0.3620689655172414,0.0,0.0,0.3793103448275862,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.0,0.3870967741935484
CPz,0.234375,0.0,0.0,0.328125,0.0,0.0,0.4375,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.39080459770114945,0.0,0.6091954022988506
