,Fp1,T8,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.5094339622641509
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.7096774193548387
