,Fp1,T8,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.6538461538461539,0.0,0.34615384615384615,0.0
CPz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.47368421052631576,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
