,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.3333333333333333,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
Pz,0.3409090909090909,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.3409090909090909
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.5175438596491229,0.0,0.0,0.4824561403508772,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.5045871559633027,0.0,0.0,0.4954128440366973,0.0
TP8,0.22727272727272727,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.5606060606060606
