,Fp1,FT9,T8,F8,AF7,F1,FT8,AF8
Fp1,0.541095890410959,0.0,0.0,0.0,0.0,0.0,0.0,0.4589041095890411
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.44805194805194803,0.0,0.0,0.0,0.0,0.0,0.0,0.551948051948052
