,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.53125,0.0,0.28125,0.1875,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.4,0.0,0.36,0.24,0.0,0.0,0.0,0.0
Oz,0.35,0.0,0.35,0.3,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
