,Fp1,TP9,TP10,FT10,Fp2,AF7,P1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.4988235294117647,0.5011764705882353,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.4049429657794677,0.5627376425855514,0.0,0.0,0.03231939163498099,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.15447154471544716,0.0,0.0,0.8455284552845529,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
