,Fp1,T7,TP9,Fp2,F1,F5,P1,AF8
Fp1,0.49019607843137253,0.0,0.0,0.5098039215686274,0.0,0.0,0.0,0.0
T7,0.0,0.6710963455149501,0.0,0.0,0.07751937984496124,0.2513842746400886,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.08934707903780069,0.0,0.0,0.9106529209621993,0.0,0.0,0.0,0.0
F1,0.0,0.08607594936708861,0.0,0.0,0.7278481012658228,0.1860759493670886,0.0,0.0
F5,0.0,0.2884371029224905,0.0,0.0,0.18932655654383734,0.5222363405336722,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
