,Fp1,FT9,P8,TP10,FT10,Fp2,FT7,AF8
Fp1,0.5938566552901023,0.0,0.0,0.0,0.0,0.4061433447098976,0.0,0.0
FT9,0.0,0.7178294573643411,0.0,0.28217054263565894,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.45918367346938777,0.0,0.5408163265306123,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5021097046413502,0.0,0.0,0.0,0.0,0.4978902953586498,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
