,Fp1,FT9,P8,TP10,FT10,Fp2,FT7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.911504424778761,0.0,0.06637168141592921,0.0,0.022123893805309734
FT10,0.0,0.0,0.0,0.0,0.9328358208955224,0.0,0.06716417910447761,0.0
Fp2,0.0,0.0,0.0,0.08783783783783784,0.0,0.9121621621621622,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.06077348066298342,0.0,0.9392265193370166,0.0
AF8,0.0,0.0,0.0,0.013618677042801557,0.0,0.0,0.0,0.9863813229571985
