,Fp1,FT9,P8,TP10,FT10,Fp2,FT7,AF8
Fp1,0.5411764705882353,0.0,0.0,0.0,0.0,0.4588235294117647,0.0,0.0
FT9,0.0,0.7566844919786097,0.0,0.24331550802139038,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.7911585365853658,0.0,0.0,0.0,0.20884146341463414,0.0
TP10,0.0,0.15625,0.0,0.6519097222222222,0.17447916666666666,0.013020833333333334,0.0,0.004340277777777778
FT10,0.0,0.0,0.0,0.2954876273653566,0.6491994177583698,0.0,0.055312954876273655,0.0
Fp2,0.42105263157894735,0.0,0.0,0.01159678858162355,0.0,0.567350579839429,0.0,0.0
FT7,0.0,0.0,0.2,0.0,0.06222222222222222,0.0,0.7377777777777778,0.0
AF8,0.0,0.0,0.0,0.008383233532934131,0.0,0.0,0.0,0.9916167664670659
