,F3,FT9,C3,P4,AF7,AF3,F6,AF8
F3,0.49635036496350365,0.5036496350364964,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.33495145631067963,0.6650485436893204,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.4962962962962963,0.0,0.0,0.5037037037037037,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.4503311258278146,0.0,0.0,0.5496688741721855,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
