,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.25,0.10714285714285714,0.20238095238095238,0.0,0.023809523809523808,0.0,0.20238095238095238,0.21428571428571427
frontalpole-rh,0.2222222222222222,0.2222222222222222,0.1388888888888889,0.0,0.0,0.0,0.16666666666666666,0.25
lateralorbitofrontal-lh,0.23076923076923078,0.05128205128205128,0.3076923076923077,0.0,0.01282051282051282,0.0,0.19230769230769232,0.20512820512820512
medialorbitofrontal-lh,0.02564102564102564,0.0,0.0,0.717948717948718,0.1282051282051282,0.0,0.10256410256410256,0.02564102564102564
medialorbitofrontal-rh,0.0,0.0,0.0,0.36,0.64,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
rostralanteriorcingulate-lh,0.22727272727272727,0.09090909090909091,0.19318181818181818,0.022727272727272728,0.011363636363636364,0.0,0.25,0.20454545454545456
rostralanteriorcingulate-rh,0.21649484536082475,0.09278350515463918,0.20618556701030927,0.0,0.0,0.020618556701030927,0.18556701030927836,0.27835051546391754
