,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parstriangularis-rh,0.20114942528735633,0.13793103448275862,0.1781609195402299,0.10919540229885058,0.07471264367816093,0.14367816091954022,0.040229885057471264,0.11494252873563218
postcentral-rh,0.15859030837004406,0.15418502202643172,0.13656387665198239,0.1277533039647577,0.09691629955947137,0.1277533039647577,0.06607929515418502,0.13215859030837004
rostralmiddlefrontal-rh,0.18333333333333332,0.13333333333333333,0.24444444444444444,0.1,0.06666666666666667,0.11666666666666667,0.03888888888888889,0.11666666666666667
superiorparietal-rh,0.13716814159292035,0.168141592920354,0.12389380530973451,0.168141592920354,0.09292035398230089,0.11061946902654868,0.061946902654867256,0.13716814159292035
superiortemporal-lh,0.1144578313253012,0.13855421686746988,0.09036144578313253,0.1144578313253012,0.1686746987951807,0.12650602409638553,0.10843373493975904,0.13855421686746988
superiortemporal-rh,0.1724137931034483,0.12413793103448276,0.1310344827586207,0.09655172413793103,0.10344827586206896,0.22758620689655173,0.05517241379310345,0.0896551724137931
supramarginal-lh,0.08108108108108109,0.12837837837837837,0.08108108108108109,0.12837837837837837,0.1554054054054054,0.0945945945945946,0.21621621621621623,0.11486486486486487
supramarginal-rh,0.1339712918660287,0.14832535885167464,0.1339712918660287,0.12440191387559808,0.11004784688995216,0.11004784688995216,0.06698564593301436,0.1722488038277512
