,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parstriangularis-rh,0.16216216216216217,0.08108108108108109,0.10810810810810811,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.16216216216216217,0.08108108108108109
postcentral-lh,0.061224489795918366,0.12244897959183673,0.16326530612244897,0.16326530612244897,0.12244897959183673,0.16326530612244897,0.061224489795918366,0.14285714285714285
postcentral-rh,0.0851063829787234,0.10638297872340426,0.14893617021276595,0.1702127659574468,0.10638297872340426,0.1702127659574468,0.0851063829787234,0.1276595744680851
rostralmiddlefrontal-rh,0.09259259259259259,0.1111111111111111,0.14814814814814814,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.09259259259259259,0.1111111111111111
superiorparietal-rh,0.07142857142857142,0.125,0.16071428571428573,0.16071428571428573,0.125,0.16071428571428573,0.07142857142857142,0.125
superiortemporal-lh,0.07547169811320754,0.11320754716981132,0.1509433962264151,0.16981132075471697,0.11320754716981132,0.16981132075471697,0.07547169811320754,0.1320754716981132
superiortemporal-rh,0.16216216216216217,0.08108108108108109,0.10810810810810811,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.16216216216216217,0.08108108108108109
supramarginal-lh,0.06666666666666667,0.1111111111111111,0.15555555555555556,0.17777777777777778,0.1111111111111111,0.17777777777777778,0.06666666666666667,0.13333333333333333
