,bankssts-lh,entorhinal-lh,frontalpole-rh,insula-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.5151515151515151,0.0,0.0,0.0,0.0,0.21212121212121213,0.2727272727272727,0.0
entorhinal-lh,0.012345679012345678,0.24691358024691357,0.0,0.13580246913580246,0.08641975308641975,0.14814814814814814,0.13580246913580246,0.2345679012345679
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.0,0.23728813559322035,0.0,0.3898305084745763,0.11864406779661017,0.03389830508474576,0.03389830508474576,0.1864406779661017
middletemporal-lh,0.0,0.16666666666666666,0.0,0.09259259259259259,0.3333333333333333,0.07407407407407407,0.05555555555555555,0.2777777777777778
parahippocampal-lh,0.16417910447761194,0.11940298507462686,0.0,0.0,0.029850746268656716,0.26865671641791045,0.2835820895522388,0.13432835820895522
superiortemporal-lh,0.18309859154929578,0.09859154929577464,0.0,0.0,0.014084507042253521,0.23943661971830985,0.352112676056338,0.11267605633802817
transversetemporal-lh,0.022727272727272728,0.19318181818181818,0.0,0.07954545454545454,0.125,0.14772727272727273,0.1590909090909091,0.2727272727272727
