,caudalmiddlefrontal-lh,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.12878787878787878,0.12878787878787878,0.11868686868686869,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.10858585858585859
inferiorparietal-rh,0.12935323383084577,0.12935323383084577,0.11691542288557213,0.12935323383084577,0.12935323383084577,0.12935323383084577,0.12935323383084577,0.10696517412935323
rostralmiddlefrontal-lh,0.12602739726027398,0.12602739726027398,0.12602739726027398,0.12602739726027398,0.12602739726027398,0.12602739726027398,0.12602739726027398,0.1178082191780822
rostralmiddlefrontal-rh,0.12878787878787878,0.12878787878787878,0.11868686868686869,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.10858585858585859
superiorfrontal-rh,0.12935323383084577,0.12935323383084577,0.11691542288557213,0.12935323383084577,0.12935323383084577,0.12935323383084577,0.12935323383084577,0.10696517412935323
superiortemporal-lh,0.12935323383084577,0.12935323383084577,0.11691542288557213,0.12935323383084577,0.12935323383084577,0.12935323383084577,0.12935323383084577,0.10696517412935323
superiortemporal-rh,0.12590799031476999,0.12832929782082325,0.11380145278450363,0.12590799031476999,0.12832929782082325,0.12832929782082325,0.14527845036319612,0.10411622276029056
supramarginal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
