,caudalmiddlefrontal-lh,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.12658227848101267,0.12658227848101267,0.12236286919831224,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11814345991561181
inferiorparietal-rh,0.12683438155136267,0.12683438155136267,0.12159329140461216,0.12683438155136267,0.12683438155136267,0.12683438155136267,0.12683438155136267,0.11740041928721175
rostralmiddlefrontal-lh,0.12540894220283533,0.12540894220283533,0.12540894220283533,0.12540894220283533,0.12540894220283533,0.12540894220283533,0.12540894220283533,0.12213740458015267
rostralmiddlefrontal-rh,0.12658227848101267,0.12658227848101267,0.12236286919831224,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11814345991561181
superiorfrontal-rh,0.12683438155136267,0.12683438155136267,0.12159329140461216,0.12683438155136267,0.12683438155136267,0.12683438155136267,0.12683438155136267,0.11740041928721175
superiortemporal-lh,0.12683438155136267,0.12683438155136267,0.12159329140461216,0.12683438155136267,0.12683438155136267,0.12683438155136267,0.12683438155136267,0.11740041928721175
superiortemporal-rh,0.12538860103626942,0.12642487046632125,0.12020725388601036,0.12538860103626942,0.12642487046632125,0.12642487046632125,0.13367875647668392,0.11606217616580311
supramarginal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
