,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.0,0.1111111111111111
inferiorparietal-rh,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.0,0.1111111111111111
parsopercularis-lh,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.1,0.1,0.2,0.0,0.1
postcentral-lh,0.16,0.16,0.16,0.12,0.12,0.16,0.0,0.12
postcentral-rh,0.16,0.16,0.16,0.12,0.12,0.16,0.0,0.12
precentral-lh,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.1,0.1,0.2,0.0,0.1
superiorparietal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
supramarginal-lh,0.16,0.16,0.16,0.12,0.12,0.16,0.0,0.12
