,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13333333333333333,0.12,0.16,0.10666666666666667,0.10666666666666667,0.16,0.09333333333333334,0.12
inferiorparietal-rh,0.13333333333333333,0.12,0.14666666666666667,0.10666666666666667,0.12,0.16,0.09333333333333334,0.12
parsopercularis-lh,0.12658227848101267,0.11392405063291139,0.189873417721519,0.10126582278481013,0.10126582278481013,0.16455696202531644,0.08860759493670886,0.11392405063291139
postcentral-lh,0.136986301369863,0.1232876712328767,0.136986301369863,0.1095890410958904,0.1232876712328767,0.1506849315068493,0.0958904109589041,0.1232876712328767
postcentral-rh,0.11904761904761904,0.10714285714285714,0.11904761904761904,0.09523809523809523,0.17857142857142858,0.14285714285714285,0.13095238095238096,0.10714285714285714
precentral-lh,0.11764705882352941,0.10588235294117647,0.17647058823529413,0.09411764705882353,0.10588235294117647,0.17647058823529413,0.11764705882352941,0.10588235294117647
superiorparietal-lh,0.10144927536231885,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.15942028985507245,0.14492753623188406,0.18840579710144928,0.10144927536231885
supramarginal-lh,0.136986301369863,0.1232876712328767,0.1506849315068493,0.1095890410958904,0.1095890410958904,0.1506849315068493,0.0958904109589041,0.1232876712328767
