,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.14782608695652175,0.13043478260869565,0.1391304347826087,0.08695652173913043,0.1391304347826087,0.1565217391304348,0.09565217391304348,0.10434782608695652
inferiorparietal-rh,0.13636363636363635,0.13636363636363635,0.15454545454545454,0.09090909090909091,0.15454545454545454,0.14545454545454545,0.07272727272727272,0.10909090909090909
parsopercularis-lh,0.13513513513513514,0.13513513513513514,0.15315315315315314,0.09009009009009009,0.15315315315315314,0.15315315315315314,0.07207207207207207,0.10810810810810811
postcentral-lh,0.1348314606741573,0.12359550561797752,0.1348314606741573,0.11235955056179775,0.1348314606741573,0.1348314606741573,0.0898876404494382,0.1348314606741573
postcentral-rh,0.13513513513513514,0.13513513513513514,0.15315315315315314,0.09009009009009009,0.15315315315315314,0.15315315315315314,0.07207207207207207,0.10810810810810811
precentral-lh,0.14655172413793102,0.12931034482758622,0.14655172413793102,0.08620689655172414,0.14655172413793102,0.15517241379310345,0.08620689655172414,0.10344827586206896
superiorparietal-lh,0.136986301369863,0.0958904109589041,0.1095890410958904,0.0958904109589041,0.1095890410958904,0.136986301369863,0.2054794520547945,0.1095890410958904
supramarginal-lh,0.1368421052631579,0.12631578947368421,0.1368421052631579,0.10526315789473684,0.1368421052631579,0.14736842105263157,0.08421052631578947,0.12631578947368421
