,bankssts-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.7283582089552239,0.0,0.11343283582089553,0.04477611940298507,0.10149253731343283,0.0,0.0,0.011940298507462687
frontalpole-lh,0.0,0.7458432304038005,0.0,0.021377672209026127,0.0,0.10926365795724466,0.12351543942992874,0.0
fusiform-lh,0.05955334987593052,0.0,0.40694789081885857,0.23076923076923078,0.2667493796526055,0.0,0.0,0.03598014888337469
inferiortemporal-lh,0.02912621359223301,0.015256588072122053,0.260748959778086,0.39667128987517336,0.24687933425797504,0.006934812760055479,0.004160887656033287,0.04022191400832178
parahippocampal-lh,0.056504599211563734,0.0,0.278580814717477,0.2102496714848883,0.42575558475689884,0.0,0.0,0.02890932982917214
rostralanteriorcingulate-lh,0.0,0.08231707317073171,0.0,0.004573170731707317,0.0,0.6295731707317073,0.26676829268292684,0.01676829268292683
rostralanteriorcingulate-rh,0.0,0.0877742946708464,0.0,0.007836990595611285,0.0,0.28213166144200624,0.6128526645768025,0.009404388714733543
temporalpole-lh,0.004158004158004158,0.0,0.06444906444906445,0.06444906444906445,0.05405405405405406,0.018711018711018712,0.012474012474012475,0.7817047817047817
