,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.502283105022831,0.0852359208523592,0.0502283105022831,0.045662100456621,0.0076103500761035,0.197869101978691,0.1111111111111111,0.0
frontalpole-rh,0.07894736842105263,0.45614035087719296,0.23684210526315788,0.05263157894736842,0.0,0.06140350877192982,0.11403508771929824,0.0
medialorbitofrontal-rh,0.053237410071942444,0.2158273381294964,0.48201438848920863,0.014388489208633094,0.0,0.060431654676258995,0.15683453237410072,0.017266187050359712
parahippocampal-lh,0.04814814814814815,0.08148148148148149,0.016666666666666666,0.7648148148148148,0.024074074074074074,0.03888888888888889,0.025925925925925925,0.0
parahippocampal-rh,0.021806853582554516,0.0,0.0,0.03426791277258567,0.9190031152647975,0.018691588785046728,0.003115264797507788,0.003115264797507788
rostralanteriorcingulate-lh,0.1897590361445783,0.06626506024096386,0.04819277108433735,0.03614457831325301,0.012048192771084338,0.45481927710843373,0.17771084337349397,0.015060240963855422
rostralanteriorcingulate-rh,0.10185185185185185,0.08465608465608465,0.1335978835978836,0.023809523809523808,0.003968253968253968,0.17195767195767195,0.46825396825396826,0.011904761904761904
temporalpole-rh,0.0,0.0,0.03592814371257485,0.0,0.011976047904191617,0.03592814371257485,0.029940119760479042,0.8862275449101796
