,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-lh,0.8127272727272727,0.17454545454545456,0.0,0.012727272727272728,0.0,0.0,0.0,0.0
frontalpole-rh,0.20411985018726592,0.6928838951310862,0.0,0.013108614232209739,0.0,0.05056179775280899,0.03932584269662921,0.0
fusiform-rh,0.0,0.0,0.43004115226337447,0.2222222222222222,0.03806584362139918,0.013374485596707819,0.05761316872427984,0.23868312757201646
inferiortemporal-rh,0.0070921985815602835,0.00591016548463357,0.26004728132387706,0.48226950354609927,0.04609929078014184,0.03309692671394799,0.04728132387706856,0.1182033096926714
isthmuscingulate-rh,0.0,0.0,0.05845771144278607,0.05845771144278607,0.43781094527363185,0.2300995024875622,0.14676616915422885,0.06840796019900497
lingual-lh,0.0,0.032138442521631644,0.019777503090234856,0.037082818294190356,0.21878862793572312,0.4264524103831891,0.2249690976514215,0.0407911001236094
parahippocampal-lh,0.0,0.01954022988505747,0.06666666666666667,0.04827586206896552,0.12643678160919541,0.19540229885057472,0.4781609195402299,0.06551724137931035
parahippocampal-rh,0.0,0.0,0.256989247311828,0.13225806451612904,0.060215053763440864,0.04086021505376344,0.06559139784946237,0.44408602150537635
