,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-rh,0.6979742173112339,0.027624309392265192,0.0,0.0,0.13812154696132597,0.02394106813996317,0.06629834254143646,0.04604051565377532
entorhinal-lh,0.02074688796680498,0.603042876901798,0.017980636237897647,0.042876901798063624,0.006915629322268326,0.1632088520055325,0.04564315352697095,0.0995850622406639
frontalpole-lh,0.0,0.037698412698412696,0.5674603174603174,0.1130952380952381,0.0496031746031746,0.15079365079365079,0.057539682539682536,0.023809523809523808
frontalpole-rh,0.0,0.04452054794520548,0.1113013698630137,0.678082191780822,0.0,0.03424657534246575,0.03424657534246575,0.0976027397260274
inferiortemporal-rh,0.10548523206751055,0.008438818565400843,0.0379746835443038,0.0,0.5189873417721519,0.016877637130801686,0.2981715893108298,0.014064697609001406
parahippocampal-lh,0.01393188854489164,0.1873065015479876,0.10681114551083591,0.02786377708978328,0.021671826625386997,0.6238390092879257,0.0015479876160990713,0.017027863777089782
parahippocampal-rh,0.050359712230215826,0.04460431654676259,0.04316546762589928,0.025899280575539568,0.2892086330935252,0.0,0.520863309352518,0.025899280575539568
temporalpole-lh,0.03814262023217247,0.11276948590381426,0.01658374792703151,0.1044776119402985,0.01990049751243781,0.028192371475953566,0.03648424543946932,0.6434494195688225
