,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.14814814814814814,0.13333333333333333,0.0962962962962963,0.1111111111111111,0.14814814814814814,0.0962962962962963,0.13333333333333333,0.13333333333333333
postcentral-lh,0.12751677852348994,0.1476510067114094,0.11409395973154363,0.1342281879194631,0.12751677852348994,0.11409395973154363,0.10738255033557047,0.12751677852348994
postcentral-rh,0.08843537414965986,0.11564625850340136,0.19727891156462585,0.16326530612244897,0.08843537414965986,0.17006802721088435,0.08843537414965986,0.08843537414965986
superiorfrontal-rh,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.16666666666666666,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.11904761904761904
superiorparietal-lh,0.12716763005780346,0.10982658959537572,0.07514450867052024,0.09248554913294797,0.19653179190751446,0.07514450867052024,0.15606936416184972,0.1676300578034682
superiorparietal-rh,0.07471264367816093,0.09770114942528736,0.15517241379310345,0.16091954022988506,0.07471264367816093,0.23563218390804597,0.07471264367816093,0.12643678160919541
superiortemporal-rh,0.1292517006802721,0.10884353741496598,0.08843537414965986,0.09523809523809523,0.17687074829931973,0.08163265306122448,0.16326530612244897,0.1564625850340136
supramarginal-lh,0.10227272727272728,0.10227272727272728,0.07386363636363637,0.10795454545454546,0.1590909090909091,0.125,0.13068181818181818,0.19886363636363635
