,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.425,0.125,0.125,0.0,0.075,0.0,0.125,0.125
inferiorparietal-rh,0.05747126436781609,0.367816091954023,0.14942528735632185,0.0,0.05747126436781609,0.0,0.19540229885057472,0.1724137931034483
postcentral-lh,0.04132231404958678,0.10743801652892562,0.2644628099173554,0.0,0.1487603305785124,0.15702479338842976,0.09917355371900827,0.18181818181818182
postcentral-rh,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0
superiorfrontal-rh,0.052083333333333336,0.052083333333333336,0.19791666666666666,0.07291666666666667,0.3125,0.11458333333333333,0.052083333333333336,0.14583333333333334
superiorparietal-lh,0.0,0.0,0.31666666666666665,0.0,0.18333333333333332,0.36666666666666664,0.0,0.13333333333333333
superiorparietal-rh,0.06666666666666667,0.25333333333333335,0.17333333333333334,0.0,0.06666666666666667,0.0,0.22666666666666666,0.21333333333333335
superiortemporal-rh,0.049019607843137254,0.14705882352941177,0.21568627450980393,0.0,0.13725490196078433,0.08823529411764706,0.13725490196078433,0.22549019607843138
