,bankssts-lh,caudalmiddlefrontal-rh,fusiform-lh,inferiorparietal-lh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.2696245733788396,0.03924914675767918,0.17918088737201365,0.23378839590443687,0.20819112627986347,0.025597269624573378,0.020477815699658702,0.023890784982935155
caudalmiddlefrontal-rh,0.02998696219035202,0.3754889178617992,0.03129074315514994,0.03259452411994785,0.027379400260756193,0.18122555410691005,0.17861799217731422,0.14341590612777053
fusiform-lh,0.1956521739130435,0.04013377926421405,0.32274247491638797,0.21237458193979933,0.13712374581939799,0.03177257525083612,0.03177257525083612,0.028428093645484948
inferiorparietal-lh,0.21439749608763695,0.03912363067292645,0.17370892018779344,0.27073552425665104,0.2237871674491393,0.02190923317683881,0.023474178403755867,0.03286384976525822
lateraloccipital-lh,0.18093699515347333,0.033925686591276254,0.10662358642972536,0.20516962843295639,0.3376413570274637,0.030694668820678513,0.035541195476575124,0.06946688206785137
rostralanteriorcingulate-lh,0.01822079314040729,0.16184351554126475,0.022508038585209004,0.01607717041800643,0.01822079314040729,0.3258306538049303,0.30010718113612006,0.13719185423365488
rostralanteriorcingulate-rh,0.015789473684210527,0.15052631578947367,0.024210526315789474,0.015789473684210527,0.021052631578947368,0.29473684210526313,0.33157894736842103,0.1463157894736842
temporalpole-rh,0.014616321559074299,0.14981729598051158,0.020706455542021926,0.023142509135200974,0.04628501827040195,0.18026796589524968,0.19366626065773446,0.37149817295980514
