,entorhinal-rh,frontalpole-rh,insula-rh,parahippocampal-rh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.6802841918294849,0.0,0.04440497335701599,0.037300177619893425,0.03374777975133215,0.0,0.0,0.20426287744227353
frontalpole-rh,0.0,0.6057268722466961,0.0,0.01762114537444934,0.03524229074889868,0.1211453744493392,0.22026431718061673,0.0
insula-rh,0.056485355648535567,0.0,0.5753138075313807,0.08368200836820083,0.2719665271966527,0.0,0.0,0.012552301255230125
parahippocampal-rh,0.05182341650671785,0.011516314779270634,0.09213051823416507,0.6660268714011516,0.1362763915547025,0.0,0.0,0.04222648752399232
parsopercularis-rh,0.03170028818443804,0.025936599423631124,0.2132564841498559,0.09510086455331412,0.5605187319884726,0.020172910662824207,0.008645533141210375,0.0446685878962536
rostralanteriorcingulate-lh,0.0,0.10654205607476636,0.0,0.0,0.029906542056074768,0.5495327102803739,0.297196261682243,0.016822429906542057
rostralanteriorcingulate-rh,0.0,0.17132867132867133,0.0,0.0,0.013986013986013986,0.2762237762237762,0.5384615384615384,0.0
temporalpole-rh,0.16932907348242812,0.0,0.004792332268370607,0.03194888178913738,0.052715654952076675,0.01597444089456869,0.0,0.7252396166134185
